RecordID;MSISDN;UsageEventDateTime;UsageEventCityID;UsageEventTypeID;UsageEventTrackingQuantity;UsageEventTrackingUnit;UsageEventBillingQuantity;UsageEventBillingUnit;UsageEventRevenue
3089;27742020320;2025/07/18 03:14;10;1;167;MBs;167;MBs;30,06
3090;27746332321;2025/07/15 00:29;10;5;51;seconds;51;seconds;2,55
3091;27705295490;2025/07/19 12:04;30;5;204;seconds;204;seconds;8,16
3092;27781102199;2025/07/18 18:38;11;1;233;MBs;233;MBs;23,3
3093;27775025294;2025/07/19 08:27;21;1;178;MBs;178;MBs;19,58
3094;27729619869;2025/07/15 22:16;22;8;225;seconds;225;seconds;33,75
3095;27710091970;2025/07/16 17:16;5;1;293;MBs;293;MBs;26,37
3096;27786671547;2025/07/16 00:07;33;5;291;seconds;291;seconds;17,46
3097;27775025294;2025/07/18 09:46;19;1;260;MBs;260;MBs;23,4
3098;27732960859;2025/07/17 06:02;35;8;178;seconds;178;seconds;24,92
3099;27733195138;2025/07/16 20:42;20;1;269;MBs;269;MBs;37,66
3100;27709138730;2025/07/15 21:41;11;2;12;MBs;12;MBs;3
3101;27703402404;2025/07/15 17:00;9;6;95;SMSs;95;SMSs;65,55
3102;27729603611;2025/07/19 16:56;33;1;73;MBs;73;MBs;12,41
3103;27716126226;2025/07/14 05:30;15;5;256;seconds;256;seconds;7,68
3104;27798418621;2025/07/16 01:44;11;1;55;MBs;55;MBs;9,9
3105;27790022877;2025/07/17 15:55;17;8;217;seconds;217;seconds;28,21
3106;27779152086;2025/07/19 05:34;13;4;265;seconds;5;minutes;2,5
3107;27719396045;2025/07/16 06:50;11;5;110;seconds;110;seconds;3,3
3108;27792273093;2025/07/15 04:35;15;5;7;seconds;7;seconds;0,14
3109;27748419705;2025/07/19 13:05;35;5;234;seconds;234;seconds;11,7
3110;27729733969;2025/07/14 22:13;21;1;181;MBs;181;MBs;19,91
3111;27709188166;2025/07/18 12:18;3;1;293;MBs;293;MBs;35,16
3112;27706347171;2025/07/18 15:10;26;5;293;seconds;293;seconds;8,79
3113;27761935085;2025/07/14 05:47;11;1;43;MBs;43;MBs;7,74
3114;27763735255;2025/07/19 07:34;11;5;241;seconds;241;seconds;12,05
3115;27729817295;2025/07/14 12:50;10;5;288;seconds;288;seconds;14,4
3116;27771920365;2025/07/19 12:45;1;1;46;MBs;46;MBs;5,52
3117;27706347171;2025/07/15 17:21;10;8;107;seconds;107;seconds;18,19
3118;27755830723;2025/07/15 06:25;11;3;39;seconds;1;minutes;1,34
3119;27726147995;2025/07/17 10:30;19;1;239;MBs;239;MBs;33,46
3120;27789793342;2025/07/15 04:24;19;1;39;MBs;39;MBs;3,12
3121;27771583203;2025/07/18 11:01;33;5;273;seconds;273;seconds;5,46
3122;27793605906;2025/07/14 06:45;19;5;8;seconds;8;seconds;0,4
3123;27719729993;2025/07/19 19:38;11;1;277;MBs;277;MBs;36,01
3124;27719729993;2025/07/16 02:04;11;1;176;MBs;176;MBs;31,68
3125;27721340588;2025/07/16 00:55;19;2;73;MBs;73;MBs;28,47
3126;27712113164;2025/07/14 00:15;10;5;300;seconds;300;seconds;12
3127;27771440865;2025/07/19 03:38;17;5;128;seconds;128;seconds;7,68
3128;27729733969;2025/07/15 11:07;11;4;145;seconds;3;minutes;2,79
3129;27748023717;2025/07/17 18:11;18;1;254;MBs;254;MBs;35,56
3130;27781238778;2025/07/19 14:06;28;2;13;MBs;13;MBs;3,38
3131;27776328452;2025/07/15 00:12;3;8;238;seconds;238;seconds;33,32
3132;27726176224;2025/07/14 05:04;33;5;24;seconds;24;seconds;0,96
3133;27715586306;2025/07/17 21:58;33;5;56;seconds;56;seconds;2,8
3134;27712385865;2025/07/16 20:12;14;1;29;MBs;29;MBs;4,64
3135;27757073185;2025/07/16 03:30;17;1;189;MBs;189;MBs;32,13
3136;27734512854;2025/07/17 04:09;1;8;276;seconds;276;seconds;33,12
3137;27719118275;2025/07/15 15:05;10;8;47;seconds;47;seconds;5,64
3138;27711214656;2025/07/19 11:46;30;1;78;MBs;78;MBs;9,36
3139;27755830723;2025/07/19 07:06;11;1;44;MBs;44;MBs;5,72
3140;27711688823;2025/07/16 20:55;28;8;205;seconds;205;seconds;34,85
3141;27796967165;2025/07/18 18:59;5;5;1;seconds;1;seconds;0,02
3142;27719118275;2025/07/16 02:36;26;1;221;MBs;221;MBs;37,57
3143;27739493210;2025/07/19 03:15;27;1;34;MBs;34;MBs;6,8
3144;27761704638;2025/07/17 10:55;33;1;95;MBs;95;MBs;13,3
3145;27761477359;2025/07/18 23:51;23;5;238;seconds;238;seconds;9,52
3146;27704753382;2025/07/16 02:03;2;5;197;seconds;197;seconds;9,85
3147;27732577687;2025/07/17 13:23;16;2;41;MBs;41;MBs;11,48
3148;27736732237;2025/07/19 17:05;21;1;1;MBs;1;MBs;0,16
3149;27746721111;2025/07/19 20:24;16;1;272;MBs;272;MBs;27,2
3150;27702970958;2025/07/15 17:35;18;6;222;SMSs;222;SMSs;119,88
3151;27721198397;2025/07/17 17:49;28;5;23;seconds;23;seconds;0,92
3152;27753729547;2025/07/17 11:02;33;5;159;seconds;159;seconds;7,95
3153;27739493210;2025/07/14 04:07;33;5;91;seconds;91;seconds;3,64
3154;27756759873;2025/07/14 01:35;20;8;101;seconds;101;seconds;11,11
3155;27750688826;2025/07/15 22:06;15;7;201;seconds;4;minutes;3,68
3156;27711572067;2025/07/18 07:46;23;7;29;seconds;1;minutes;1,06
3157;27730210420;2025/07/18 00:58;11;5;270;seconds;270;seconds;10,8
3158;27775640687;2025/07/15 10:53;2;5;113;seconds;113;seconds;3,39
3159;27743941564;2025/07/19 08:41;33;3;267;seconds;5;minutes;5,15
3160;27795885602;2025/07/14 21:02;31;8;13;seconds;13;seconds;1,95
3161;27714005115;2025/07/18 21:26;26;7;99;seconds;2;minutes;2,4
3162;27769031933;2025/07/17 09:26;28;3;114;seconds;2;minutes;2,14
3163;27733195138;2025/07/16 11:11;20;5;9;seconds;9;seconds;0,18
3164;27753154430;2025/07/14 05:00;8;5;116;seconds;116;seconds;3,48
3165;27761935085;2025/07/14 16:54;11;5;75;seconds;75;seconds;3,75
3166;27739493210;2025/07/16 00:12;35;1;73;MBs;73;MBs;7,3
3167;27757311186;2025/07/18 03:44;33;1;46;MBs;46;MBs;7,36
3168;27743417384;2025/07/17 10:58;33;1;3;MBs;3;MBs;0,36
3169;27706374564;2025/07/16 17:12;29;5;72;seconds;72;seconds;4,32
3170;27780470523;2025/07/19 11:30;19;1;41;MBs;41;MBs;7,38
3171;27724778385;2025/07/18 18:11;7;3;110;seconds;2;minutes;1,96
3172;27723131974;2025/07/16 14:09;15;7;66;seconds;2;minutes;1,8
3173;27736732237;2025/07/14 17:22;21;5;89;seconds;89;seconds;4,45
3174;27749895634;2025/07/19 08:11;11;1;74;MBs;74;MBs;8,14
3175;27797256727;2025/07/18 17:32;20;3;240;seconds;4;minutes;4,32
3176;27782940238;2025/07/14 11:57;25;1;219;MBs;219;MBs;41,61
3177;27735555294;2025/07/16 21:43;10;1;136;MBs;136;MBs;13,6
3178;27734401930;2025/07/14 17:34;12;1;70;MBs;70;MBs;10,5
3179;27718983643;2025/07/18 04:13;11;5;132;seconds;132;seconds;6,6
3180;27739590700;2025/07/15 15:52;8;1;211;MBs;211;MBs;21,1
3181;27734719249;2025/07/17 14:25;3;8;86;seconds;86;seconds;12,9
3182;27700498064;2025/07/18 05:28;33;5;117;seconds;117;seconds;4,68
3183;27718448667;2025/07/15 09:59;19;1;197;MBs;197;MBs;17,73
3184;27790328958;2025/07/17 14:58;8;1;115;MBs;115;MBs;9,2
3185;27766591547;2025/07/19 08:05;19;8;60;seconds;60;seconds;7,8
3186;27714271871;2025/07/16 18:47;31;1;168;MBs;168;MBs;23,52
3187;27764364545;2025/07/14 11:28;33;5;155;seconds;155;seconds;6,2
3188;27717601695;2025/07/16 13:18;23;5;41;seconds;41;seconds;2,05
3189;27761477359;2025/07/19 15:46;11;8;150;seconds;150;seconds;21
3190;27758744842;2025/07/18 11:46;33;1;91;MBs;91;MBs;10,92
3191;27708162164;2025/07/17 10:21;1;5;127;seconds;127;seconds;5,08
3192;27736988792;2025/07/16 06:31;18;4;118;seconds;2;minutes;1,74
3193;27790900159;2025/07/14 21:08;33;5;26;seconds;26;seconds;1,04
3194;27708030287;2025/07/18 20:02;21;1;109;MBs;109;MBs;16,35
3195;27744810767;2025/07/14 15:11;14;1;122;MBs;122;MBs;21,96
3196;27739163904;2025/07/16 08:34;21;7;276;seconds;5;minutes;3,45
3197;27720029924;2025/07/17 20:16;35;5;39;seconds;39;seconds;1,95
3198;27758622777;2025/07/18 15:26;18;5;185;seconds;185;seconds;5,55
3199;27707848987;2025/07/17 13:18;21;5;279;seconds;279;seconds;13,95
3200;27767240786;2025/07/16 12:18;33;1;187;MBs;187;MBs;29,92
3201;27735045002;2025/07/14 21:03;18;8;118;seconds;118;seconds;23,6
3202;27739126870;2025/07/15 06:38;18;8;61;seconds;61;seconds;8,54
3203;27756759873;2025/07/14 18:25;20;1;272;MBs;272;MBs;27,2
3204;27774163254;2025/07/15 14:54;21;5;269;seconds;269;seconds;5,38
3205;27796664125;2025/07/19 21:58;11;6;296;SMSs;296;SMSs;186,48
3206;27752176619;2025/07/17 15:02;19;1;268;MBs;268;MBs;26,8
3207;27740837531;2025/07/18 07:10;19;3;257;seconds;5;minutes;6
3208;27738452446;2025/07/19 12:34;16;4;218;seconds;4;minutes;2,32
3209;27712488797;2025/07/18 16:34;33;4;247;seconds;5;minutes;4,15
3210;27704702209;2025/07/15 07:10;13;5;215;seconds;215;seconds;10,75
3211;27792273093;2025/07/17 13:27;15;5;153;seconds;153;seconds;9,18
3212;27732301840;2025/07/16 00:14;7;4;210;seconds;4;minutes;2,72
3213;27759568476;2025/07/14 04:31;17;5;202;seconds;202;seconds;8,08
3214;27784301965;2025/07/15 05:47;30;5;116;seconds;116;seconds;4,64
3215;27770945460;2025/07/15 00:46;21;7;282;seconds;5;minutes;5,5
3216;27758744686;2025/07/18 14:58;33;6;31;SMSs;31;SMSs;21,39
3217;27738452446;2025/07/16 21:00;14;5;176;seconds;176;seconds;8,8
3218;27730210420;2025/07/17 01:25;11;1;148;MBs;148;MBs;25,16
3219;27757293964;2025/07/16 06:21;10;5;268;seconds;268;seconds;5,36
3220;27796967165;2025/07/15 03:10;5;5;130;seconds;130;seconds;5,2
3221;27751166645;2025/07/16 11:42;2;5;194;seconds;194;seconds;7,76
3222;27757311186;2025/07/17 08:08;12;3;140;seconds;3;minutes;2,91
3223;27795246915;2025/07/16 15:31;27;8;37;seconds;37;seconds;6,29
3224;27740678513;2025/07/19 00:37;11;8;277;seconds;277;seconds;52,63
3225;27709050860;2025/07/19 01:34;25;8;24;seconds;24;seconds;4,32
3226;27724493478;2025/07/15 02:31;11;8;185;seconds;185;seconds;29,6
3227;27774230241;2025/07/18 07:06;13;3;196;seconds;4;minutes;2,6
3228;27792273093;2025/07/17 03:12;15;3;222;seconds;4;minutes;2,64
3229;27771918275;2025/07/14 15:03;19;5;51;seconds;51;seconds;1,02
3230;27733191788;2025/07/18 13:54;15;1;80;MBs;80;MBs;8
3231;27729619869;2025/07/15 23:57;19;1;168;MBs;168;MBs;16,8
3232;27727246392;2025/07/15 20:40;30;1;283;MBs;283;MBs;50,94
3233;27739126870;2025/07/17 07:35;18;8;30;seconds;30;seconds;5,4
3234;27728781369;2025/07/19 00:55;35;5;141;seconds;141;seconds;7,05
3235;27767399287;2025/07/15 14:18;17;4;68;seconds;2;minutes;1,3
3236;27714185136;2025/07/14 04:29;33;8;38;seconds;38;seconds;6,08
3237;27764031374;2025/07/16 08:37;28;1;109;MBs;109;MBs;17,44
3238;27730210420;2025/07/15 05:26;11;8;260;seconds;260;seconds;31,2
3239;27795199855;2025/07/16 06:29;21;8;109;seconds;109;seconds;10,9
3240;27758622777;2025/07/16 21:33;17;1;101;MBs;101;MBs;15,15
3241;27797256727;2025/07/17 13:25;19;3;282;seconds;5;minutes;3,7
3242;27719961318;2025/07/19 09:12;10;1;89;MBs;89;MBs;16,02
3243;27745858892;2025/07/17 09:00;8;2;22;MBs;22;MBs;5,28
3244;27701422836;2025/07/16 19:05;3;8;291;seconds;291;seconds;55,29
3245;27705781665;2025/07/18 03:04;30;5;105;seconds;105;seconds;3,15
3246;27774160565;2025/07/16 12:17;13;5;54;seconds;54;seconds;2,16
3247;27790250774;2025/07/16 13:42;1;7;298;seconds;5;minutes;5,8
3248;27708162164;2025/07/19 20:49;1;2;123;MBs;123;MBs;29,52
3249;27783581201;2025/07/17 12:59;21;8;33;seconds;33;seconds;3,63
3250;27792106918;2025/07/14 12:45;33;5;88;seconds;88;seconds;2,64
3251;27711513959;2025/07/19 11:14;18;7;9;seconds;1;minutes;0,71
3252;27770953276;2025/07/17 20:13;27;7;260;seconds;5;minutes;3,2
3253;27770570082;2025/07/16 01:19;10;1;42;MBs;42;MBs;6,72
3254;27744146237;2025/07/17 04:49;19;5;112;seconds;112;seconds;6,72
3255;27790900159;2025/07/17 21:52;33;8;296;seconds;296;seconds;56,24
3256;27707033903;2025/07/16 03:50;23;2;183;MBs;183;MBs;43,92
3257;27756114668;2025/07/19 16:58;1;3;134;seconds;3;minutes;2,73
3258;27709138730;2025/07/18 02:15;7;8;100;seconds;100;seconds;17
3259;27756114668;2025/07/14 18:10;1;5;121;seconds;121;seconds;3,63
3260;27789810620;2025/07/17 17:37;10;5;88;seconds;88;seconds;2,64
3261;27761164231;2025/07/18 12:29;30;5;42;seconds;42;seconds;1,26
3262;27711572067;2025/07/16 00:30;23;1;224;MBs;224;MBs;29,12
3263;27711214656;2025/07/15 22:34;8;8;291;seconds;291;seconds;43,65
3264;27776745900;2025/07/17 19:06;19;1;297;MBs;297;MBs;35,64
3265;27799933613;2025/07/16 14:52;7;9;102;SMSs;102;SMSs;63,24
3266;27736548736;2025/07/19 22:55;29;5;264;seconds;264;seconds;5,28
3267;27703402404;2025/07/16 07:30;25;5;196;seconds;196;seconds;7,84
3268;27707724345;2025/07/15 19:51;19;6;118;SMSs;118;SMSs;69,62
3269;27753445274;2025/07/15 02:54;8;4;121;seconds;3;minutes;2,1
3270;27712305098;2025/07/15 07:13;4;1;87;MBs;87;MBs;9,57
3271;27783253285;2025/07/19 20:06;14;5;218;seconds;218;seconds;13,08
3272;27779234888;2025/07/14 05:16;21;1;279;MBs;279;MBs;39,06
3273;27704753382;2025/07/14 13:43;2;8;85;seconds;85;seconds;11,05
3274;27706833765;2025/07/18 14:51;27;5;93;seconds;93;seconds;1,86
3275;27753625790;2025/07/15 18:05;9;5;277;seconds;277;seconds;16,62
3276;27767578966;2025/07/14 18:29;11;8;72;seconds;72;seconds;8,64
3277;27796967165;2025/07/18 08:37;5;8;270;seconds;270;seconds;48,6
3278;27740678513;2025/07/16 09:40;11;4;251;seconds;5;minutes;4,15
3279;27728547628;2025/07/17 21:10;9;5;115;seconds;115;seconds;6,9
3280;27730210420;2025/07/18 05:48;27;5;261;seconds;261;seconds;7,83
3281;27749852120;2025/07/18 18:41;14;1;69;MBs;69;MBs;6,21
3282;27722330476;2025/07/16 22:18;11;7;237;seconds;4;minutes;2,76
3283;27744036820;2025/07/19 03:22;29;2;278;MBs;278;MBs;83,4
3284;27774230241;2025/07/19 15:30;25;2;160;MBs;160;MBs;62,4
3285;27748023717;2025/07/17 17:58;17;1;249;MBs;249;MBs;49,8
3286;27739163904;2025/07/18 02:48;19;5;81;seconds;81;seconds;4,86
3287;27726176224;2025/07/14 08:57;35;8;224;seconds;224;seconds;38,08
3288;27744036820;2025/07/17 23:17;18;1;78;MBs;78;MBs;9,36
3289;27784301965;2025/07/19 23:32;15;1;118;MBs;118;MBs;10,62
3290;27748023717;2025/07/14 03:44;17;6;161;SMSs;161;SMSs;93,38
3291;27765569160;2025/07/18 21:33;10;5;246;seconds;246;seconds;7,38
3292;27752176619;2025/07/15 08:55;19;8;145;seconds;145;seconds;18,85
3293;27798562157;2025/07/15 03:59;12;5;98;seconds;98;seconds;2,94
3294;27714271871;2025/07/14 11:37;31;5;67;seconds;67;seconds;2,68
3295;27745481138;2025/07/18 13:57;4;1;82;MBs;82;MBs;8,2
3296;27767632849;2025/07/18 16:03;28;5;288;seconds;288;seconds;11,52
3297;27775448067;2025/07/17 06:57;33;1;218;MBs;218;MBs;21,8
3298;27778478997;2025/07/18 20:38;10;5;153;seconds;153;seconds;6,12
3299;27727400477;2025/07/14 06:22;14;1;119;MBs;119;MBs;20,23
3300;27711572067;2025/07/18 03:55;23;8;113;seconds;113;seconds;15,82
3301;27739126870;2025/07/14 09:20;18;4;85;seconds;2;minutes;1,16
3302;27728547628;2025/07/18 15:14;15;5;292;seconds;292;seconds;11,68
3303;27796004479;2025/07/14 17:03;20;4;52;seconds;1;minutes;0,82
3304;27701525711;2025/07/15 23:22;7;6;156;SMSs;156;SMSs;107,64
3305;27711572067;2025/07/18 15:32;23;1;93;MBs;93;MBs;13,95
3306;27709367729;2025/07/18 04:31;11;5;24;seconds;24;seconds;1,2
3307;27729817295;2025/07/14 20:35;10;1;285;MBs;285;MBs;48,45
3308;27767240786;2025/07/14 20:04;24;8;179;seconds;179;seconds;32,22
3309;27796205527;2025/07/14 03:40;11;8;146;seconds;146;seconds;24,82
3310;27783253285;2025/07/19 16:46;27;1;92;MBs;92;MBs;14,72
3311;27729603611;2025/07/14 23:59;35;1;149;MBs;149;MBs;29,8
3312;27790328958;2025/07/16 21:23;11;5;42;seconds;42;seconds;1,26
3313;27722745553;2025/07/19 07:46;1;5;105;seconds;105;seconds;6,3
3314;27771918275;2025/07/18 23:52;19;8;56;seconds;56;seconds;10,08
3315;27715983327;2025/07/18 23:02;14;5;99;seconds;99;seconds;2,97
3316;27790781178;2025/07/17 22:53;22;1;90;MBs;90;MBs;18
3317;27741797104;2025/07/15 22:46;19;8;165;seconds;165;seconds;21,45
3318;27782499920;2025/07/14 02:05;10;2;69;MBs;69;MBs;24,84
3319;27761704638;2025/07/18 08:45;33;1;96;MBs;96;MBs;13,44
3320;27764364545;2025/07/17 09:06;33;1;230;MBs;230;MBs;32,2
3321;27723131974;2025/07/16 13:02;9;1;241;MBs;241;MBs;21,69
3322;27784301965;2025/07/16 01:40;23;5;122;seconds;122;seconds;4,88
3323;27707578628;2025/07/18 02:42;21;5;149;seconds;149;seconds;7,45
3324;27759277187;2025/07/17 22:37;25;5;14;seconds;14;seconds;0,42
3325;27719015850;2025/07/17 04:38;13;4;148;seconds;3;minutes;2,13
3326;27739579306;2025/07/16 01:21;16;5;255;seconds;255;seconds;12,75
3327;27735515302;2025/07/17 11:57;30;8;298;seconds;298;seconds;41,72
3328;27721340588;2025/07/18 10:45;21;1;259;MBs;259;MBs;46,62
3329;27732183258;2025/07/16 14:28;11;3;283;seconds;5;minutes;5,2
3330;27780056550;2025/07/17 13:58;10;1;291;MBs;291;MBs;43,65
3331;27740715738;2025/07/16 21:44;11;1;92;MBs;92;MBs;16,56
3332;27702088773;2025/07/19 13:17;14;1;211;MBs;211;MBs;33,76
3333;27718448667;2025/07/19 01:24;19;7;278;seconds;5;minutes;5,85
3334;27782686315;2025/07/16 10:19;23;1;108;MBs;108;MBs;21,6
3335;27726147995;2025/07/15 14:37;19;5;165;seconds;165;seconds;4,95
3336;27739163904;2025/07/17 18:03;19;6;201;SMSs;201;SMSs;132,66
3337;27781238778;2025/07/16 05:22;4;1;188;MBs;188;MBs;31,96
3338;27770570082;2025/07/15 21:22;15;5;189;seconds;189;seconds;5,67
3339;27727246392;2025/07/17 17:42;20;4;147;seconds;3;minutes;1,95
3340;27709798813;2025/07/14 19:10;4;5;243;seconds;243;seconds;4,86
3341;27728019757;2025/07/14 06:54;10;1;168;MBs;168;MBs;25,2
3342;27702088773;2025/07/17 21:48;13;1;284;MBs;284;MBs;28,4
3343;27709654582;2025/07/19 23:03;23;1;188;MBs;188;MBs;30,08
3344;27724778385;2025/07/18 01:10;12;1;109;MBs;109;MBs;17,44
3345;27788255410;2025/07/17 15:27;14;5;284;seconds;284;seconds;11,36
3346;27779152086;2025/07/17 18:38;11;8;169;seconds;169;seconds;25,35
3347;27749852120;2025/07/17 23:56;12;1;128;MBs;128;MBs;15,36
3348;27747753873;2025/07/15 04:04;11;5;110;seconds;110;seconds;3,3
3349;27729448431;2025/07/18 10:26;17;1;52;MBs;52;MBs;5,2
3350;27754088048;2025/07/19 11:11;26;4;71;seconds;2;minutes;1,62
3351;27734762586;2025/07/17 13:40;19;5;270;seconds;270;seconds;13,5
3352;27767632849;2025/07/16 20:46;10;8;298;seconds;298;seconds;56,62
3353;27702088773;2025/07/16 10:09;14;1;114;MBs;114;MBs;19,38
3354;27746205845;2025/07/14 21:26;9;2;250;MBs;250;MBs;60
3355;27775448067;2025/07/19 21:09;33;1;206;MBs;206;MBs;24,72
3356;27738285947;2025/07/19 03:05;30;1;181;MBs;181;MBs;34,39
3357;27753445274;2025/07/16 23:16;10;5;177;seconds;177;seconds;5,31
3358;27713677185;2025/07/19 23:02;23;5;113;seconds;113;seconds;4,52
3359;27791923440;2025/07/18 00:51;9;2;170;MBs;170;MBs;47,6
3360;27796509072;2025/07/16 18:39;4;6;125;SMSs;125;SMSs;67,5
3361;27730744349;2025/07/19 04:52;5;5;171;seconds;171;seconds;5,13
3362;27713677185;2025/07/19 17:11;10;1;48;MBs;48;MBs;6,72
3363;27745481138;2025/07/16 01:18;13;6;24;SMSs;24;SMSs;16,56
3364;27780056550;2025/07/18 10:35;28;6;101;SMSs;101;SMSs;64,64
3365;27761477359;2025/07/14 23:23;11;8;138;seconds;138;seconds;16,56
3366;27714005115;2025/07/14 05:27;26;5;224;seconds;224;seconds;6,72
3367;27749758825;2025/07/19 09:35;25;1;216;MBs;216;MBs;21,6
3368;27755830723;2025/07/19 02:17;11;8;75;seconds;75;seconds;12,75
3369;27740837531;2025/07/17 05:28;19;5;105;seconds;105;seconds;5,25
3370;27704465602;2025/07/16 02:44;29;1;208;MBs;208;MBs;18,72
3371;27714271871;2025/07/17 15:19;31;5;188;seconds;188;seconds;9,4
3372;27712385865;2025/07/15 19:21;14;2;32;MBs;32;MBs;10,24
3373;27706327368;2025/07/18 11:27;14;1;186;MBs;186;MBs;27,9
3374;27734401930;2025/07/16 09:07;11;8;229;seconds;229;seconds;25,19
3375;27738452446;2025/07/16 16:24;9;5;26;seconds;26;seconds;1,56
3376;27748057905;2025/07/19 02:56;17;1;106;MBs;106;MBs;14,84
3377;27766354480;2025/07/17 06:57;12;8;80;seconds;80;seconds;15,2
3378;27718983643;2025/07/16 00:19;23;2;237;MBs;237;MBs;92,43
3379;27792106918;2025/07/18 16:48;33;5;224;seconds;224;seconds;11,2
3380;27743417384;2025/07/17 09:28;33;1;171;MBs;171;MBs;32,49
3381;27713677185;2025/07/19 07:25;25;1;175;MBs;175;MBs;33,25
3382;27780348072;2025/07/18 21:17;33;2;47;MBs;47;MBs;16,45
3383;27719729993;2025/07/14 23:34;11;7;102;seconds;2;minutes;2,26
3384;27767632849;2025/07/18 03:45;30;5;77;seconds;77;seconds;3,85
3385;27719118275;2025/07/18 23:03;8;1;201;MBs;201;MBs;16,08
3386;27729448431;2025/07/18 02:09;14;8;32;seconds;32;seconds;3,84
3387;27700594567;2025/07/17 10:56;8;1;210;MBs;210;MBs;39,9
3388;27707578628;2025/07/17 19:41;21;1;296;MBs;296;MBs;23,68
3389;27740837531;2025/07/16 10:58;22;2;265;MBs;265;MBs;106
3390;27734719249;2025/07/14 20:47;2;1;121;MBs;121;MBs;20,57
3391;27727246392;2025/07/15 07:56;14;1;20;MBs;20;MBs;2,2
3392;27759277187;2025/07/18 12:59;10;8;146;seconds;146;seconds;27,74
3393;27758901102;2025/07/16 23:00;11;8;286;seconds;286;seconds;42,9
3394;27729448431;2025/07/15 23:54;16;5;89;seconds;89;seconds;3,56
3395;27767843485;2025/07/15 04:00;1;1;189;MBs;189;MBs;22,68
3396;27779152086;2025/07/16 02:25;11;1;113;MBs;113;MBs;11,3
3397;27705723746;2025/07/19 20:26;15;5;43;seconds;43;seconds;1,72
3398;27766591547;2025/07/14 13:19;19;5;300;seconds;300;seconds;15
3399;27730210420;2025/07/18 09:15;11;3;39;seconds;1;minutes;1,06
3400;27795825108;2025/07/18 20:07;35;1;22;MBs;22;MBs;2,2
3401;27758098548;2025/07/17 09:21;18;5;90;seconds;90;seconds;4,5
3402;27740678513;2025/07/19 17:54;11;5;117;seconds;117;seconds;3,51
3403;27759434978;2025/07/16 01:18;14;1;233;MBs;233;MBs;32,62
3404;27790022877;2025/07/17 07:32;5;8;259;seconds;259;seconds;44,03
3405;27708162164;2025/07/14 04:32;2;1;229;MBs;229;MBs;41,22
3406;27705781665;2025/07/17 03:50;35;1;100;MBs;100;MBs;16
3407;27734401930;2025/07/14 16:44;11;8;126;seconds;126;seconds;25,2
3408;27717601695;2025/07/17 22:53;14;1;242;MBs;242;MBs;41,14
3409;27728019757;2025/07/19 08:42;10;1;244;MBs;244;MBs;26,84
3410;27781102199;2025/07/14 23:07;8;8;118;seconds;118;seconds;12,98
3411;27753445274;2025/07/17 03:48;10;4;96;seconds;2;minutes;1,14
3412;27755026696;2025/07/15 08:53;31;1;219;MBs;219;MBs;30,66
3413;27744146237;2025/07/17 19:03;20;7;267;seconds;5;minutes;3,05
3414;27727246392;2025/07/17 03:21;30;5;281;seconds;281;seconds;8,43
3415;27753131305;2025/07/17 05:41;28;5;7;seconds;7;seconds;0,14
3416;27763735255;2025/07/19 07:42;13;8;123;seconds;123;seconds;19,68
3417;27703678152;2025/07/17 06:54;9;5;274;seconds;274;seconds;10,96
3418;27764031374;2025/07/16 09:09;29;5;167;seconds;167;seconds;8,35
3419;27777782468;2025/07/17 20:11;29;7;171;seconds;3;minutes;3,03
3420;27713173581;2025/07/16 23:13;10;8;193;seconds;193;seconds;36,67
3421;27757073185;2025/07/15 03:56;12;5;205;seconds;205;seconds;8,2
3422;27765030894;2025/07/16 21:28;10;5;140;seconds;140;seconds;2,8
3423;27756759873;2025/07/17 17:50;30;1;282;MBs;282;MBs;33,84
3424;27700408017;2025/07/17 02:00;2;8;210;seconds;210;seconds;39,9
3425;27750711986;2025/07/14 10:19;11;2;138;MBs;138;MBs;51,06
3426;27765030894;2025/07/19 15:41;4;5;176;seconds;176;seconds;5,28
3427;27725138892;2025/07/14 09:12;19;2;252;MBs;252;MBs;95,76
3428;27700408017;2025/07/19 01:39;34;8;69;seconds;69;seconds;9,66
3429;27720593040;2025/07/15 15:33;9;4;184;seconds;4;minutes;2
3430;27779234888;2025/07/15 15:23;19;1;124;MBs;124;MBs;17,36
3431;27736732237;2025/07/16 08:48;19;5;20;seconds;20;seconds;1,2
3432;27788255410;2025/07/15 03:14;23;8;50;seconds;50;seconds;6
3433;27702126483;2025/07/17 12:45;33;1;111;MBs;111;MBs;18,87
3434;27770570082;2025/07/17 22:26;10;5;41;seconds;41;seconds;1,64
3435;27771583203;2025/07/19 16:33;33;1;59;MBs;59;MBs;6,49
3436;27789793342;2025/07/16 18:32;22;1;67;MBs;67;MBs;12,73
3437;27747009358;2025/07/16 10:54;33;5;172;seconds;172;seconds;10,32
3438;27750711986;2025/07/19 09:39;11;5;105;seconds;105;seconds;2,1
3439;27704753382;2025/07/19 16:09;34;1;119;MBs;119;MBs;14,28
3440;27792106918;2025/07/18 15:01;33;5;263;seconds;263;seconds;15,78
3441;27790022877;2025/07/14 16:17;17;1;280;MBs;280;MBs;30,8
3442;27725138892;2025/07/17 05:06;19;1;244;MBs;244;MBs;21,96
3443;27754088048;2025/07/14 08:22;21;4;147;seconds;3;minutes;1,62
3444;27712488797;2025/07/14 00:07;35;7;132;seconds;3;minutes;3,03
